"Subject","stimcol","trial","TargAcc","TotAcc","corrResp","procedure","kind","BuffOnset","TrialAcc","RT","n","Resp"
181,"red",48,80,77.08333333,2,"TrialProc2","Nontarget",475805,1,916,2,2
181,"red",49,80,77.55102041,2,"TrialProc2","Lure",479271,1,856,2,2
181,"red",50,80,78,2,"TrialProc2","Nontarget",482804,1,872,2,2
181,"red",51,80,78.43137255,2,"TrialProc2","Nontarget",486303,1,823,2,2
181,"red",52,81.81818182,78.84615385,1,"TrialProc2","Target",490019,1,1012,2,1
181,"red",53,81.81818182,79.24528302,2,"TrialProc2","Nontarget",493434,1,892,2,2
181,"red",54,81.81818182,79.62962963,2,"TrialProc2","Nontarget",496850,1,779,2,2
181,"red",55,81.81818182,80,2,"TrialProc2","Nontarget",500466,1,872,2,2
181,"red",56,81.81818182,80.35714286,2,"TrialProc2","Nontarget",504232,1,1096,2,2
181,"red",57,83.33333333,80.70175439,1,"TrialProc2","Target",507614,1,958,2,1
181,"red",58,84.61538462,81.03448276,1,"TrialProc2","Target",511147,1,965,2,1
181,"red",59,84.61538462,81.3559322,2,"TrialProc2","Nontarget",514530,1,807,2,2
181,"red",60,84.61538462,81.66666667,2,"TrialProc2","Nontarget",518095,1,853,2,2
181,"red",61,84.61538462,81.96721311,2,"TrialProc2","Nontarget",521628,1,841,2,2
181,"red",62,85.71428571,82.25806452,1,"TrialProc2","Target",525077,1,768,2,1
181,"red",63,86.66666667,82.53968254,1,"TrialProc2","Target",528860,1,1017,2,1
181,"red",64,87.5,82.8125,1,"TrialProc2","Target",532409,1,1022,2,1
182,"black",1,0,100,2,"TrialProc2","Nontarget",576646,1,815,1,2
182,"black",2,0,100,2,"TrialProc2","Nontarget",580229,1,862,1,2
182,"black",3,0,100,2,"TrialProc2","Nontarget",583445,1,550,1,2
182,"black",4,100,100,1,"TrialProc2","Target",586944,1,518,1,1
182,"black",5,100,100,2,"TrialProc2","Nontarget",590443,1,480,1,2
182,"black",6,100,100,2,"TrialProc2","Nontarget",594059,1,572,1,2
182,"black",7,100,100,2,"TrialProc2","Nontarget",597592,1,563,1,2
182,"black",8,100,100,2,"TrialProc2","Lure",601107,1,554,1,2
182,"black",9,100,100,1,"TrialProc2","Target",604623,1,542,1,1
182,"black",10,100,100,2,"TrialProc2","Nontarget",608139,1,528,1,2
182,"black",11,100,100,2,"TrialProc2","Nontarget",611755,1,618,1,2
182,"black",12,100,100,2,"TrialProc2","Nontarget",615254,1,581,1,2
182,"black",13,100,100,1,"TrialProc2","Target",618653,1,458,1,1
182,"black",14,100,100,2,"TrialProc2","Nontarget",622286,1,560,1,2
182,"black",15,100,100,2,"TrialProc2","Nontarget",626535,1,1275,1,2
182,"black",16,100,100,1,"TrialProc2","Target",630084,1,1293,1,1
182,"black",17,100,100,2,"TrialProc2","Nontarget",632933,1,606,1,2
182,"black",18,100,94.44444444,2,"TrialProc2","Lure",636716,0,871,1,1
182,"black",19,100,94.73684211,2,"TrialProc2","Nontarget",640365,1,989,1,2
182,"black",20,100,95,2,"TrialProc2","Nontarget",643731,1,816,1,2
182,"black",21,100,95.23809524,2,"TrialProc2","Nontarget",647114,1,664,1,2
182,"black",22,100,95.45454545,2,"TrialProc2","Lure",650813,1,833,1,2
182,"black",23,100,95.65217391,2,"TrialProc2","Nontarget",654395,1,890,1,2
182,"black",24,100,95.83333333,2,"TrialProc2","Lure",657594,1,567,1,2
182,"black",25,100,96,2,"TrialProc2","Nontarget",661210,1,653,1,2
182,"black",26,100,96.15384615,2,"TrialProc2","Lure",664676,1,579,1,2
182,"black",27,100,96.2962963,2,"TrialProc2","Nontarget",668242,1,626,1,2
182,"black",28,100,96.42857143,2,"TrialProc2","Lure",671741,1,595,1,2
182,"black",29,100,96.55172414,2,"TrialProc2","Nontarget",675357,1,680,1,2
182,"black",30,100,96.66666667,2,"TrialProc2","Lure",678823,1,613,1,2
182,"black",31,80,93.5483871,1,"TrialProc2","Target",683239,0,0,1,NA
182,"black",32,80,93.75,2,"TrialProc2","Nontarget",686038,1,762,1,2
182,"black",33,80,93.93939394,2,"TrialProc2","Nontarget",689470,1,665,1,2
182,"black",34,80,94.11764706,2,"TrialProc2","Nontarget",692953,1,626,1,2
182,"black",35,83.33333333,94.28571429,1,"TrialProc2","Target",696502,1,653,1,1
182,"black",36,83.33333333,94.44444444,2,"TrialProc2","Nontarget",700168,1,788,1,2
182,"black",37,85.71428571,94.59459459,1,"TrialProc2","Target",703567,1,652,1,1
182,"black",38,85.71428571,94.73684211,2,"TrialProc2","Nontarget",706866,1,422,1,2
182,"black",39,85.71428571,94.87179487,2,"TrialProc2","Nontarget",710832,1,844,1,2
182,"black",40,85.71428571,95,2,"TrialProc2","Nontarget",714165,1,649,1,2
182,"black",41,87.5,95.12195122,1,"TrialProc2","Target",717547,1,495,1,1
182,"black",42,87.5,95.23809524,2,"TrialProc2","Nontarget",721030,1,458,1,2
182,"black",43,87.5,95.34883721,2,"TrialProc2","Nontarget",725179,1,1085,1,2
182,"black",44,88.88888889,95.45454545,1,"TrialProc2","Target",728261,1,631,1,1
182,"black",45,88.88888889,95.55555556,2,"TrialProc2","Nontarget",731577,1,416,1,2
182,"black",46,90,95.65217391,1,"TrialProc2","Target",735410,1,715,1,1
182,"black",47,81.81818182,93.61702128,1,"TrialProc2","Target",738959,0,726,1,2
182,"black",48,81.81818182,93.75,2,"TrialProc2","Nontarget",742558,1,804,1,2
182,"black",49,81.81818182,93.87755102,2,"TrialProc2","Nontarget",746207,1,914,1,2
182,"black",50,81.81818182,94,2,"TrialProc2","Nontarget",749390,1,563,1,2
182,"black",51,81.81818182,92.15686275,2,"TrialProc2","Lure",753856,0,0,1,NA
182,"black",52,83.33333333,92.30769231,1,"TrialProc2","Target",756672,1,785,1,1
182,"black",53,83.33333333,92.45283019,2,"TrialProc2","Nontarget",760154,1,732,1,2
182,"black",54,84.61538462,92.59259259,1,"TrialProc2","Target",763720,1,769,1,1
182,"black",55,85.71428571,92.72727273,1,"TrialProc2","Target",767252,1,766,1,1
182,"black",56,85.71428571,92.85714286,2,"TrialProc2","Nontarget",770518,1,501,1,2
182,"black",57,85.71428571,92.98245614,2,"TrialProc2","Nontarget",774567,1,1022,1,2
182,"black",58,86.66666667,93.10344828,1,"TrialProc2","Target",777767,1,707,1,1
182,"black",59,86.66666667,93.22033898,2,"TrialProc2","Nontarget",781532,1,926,1,2
182,"black",60,86.66666667,93.33333333,2,"TrialProc2","Nontarget",785032,1,901,1,2
182,"black",61,87.5,93.44262295,1,"TrialProc2","Target",788647,1,982,1,1
182,"black",62,87.5,93.5483871,2,"TrialProc2","Nontarget",791880,1,683,1,2
182,"black",63,87.5,93.65079365,2,"TrialProc2","Nontarget",795579,1,843,1,2
182,"black",64,87.5,93.75,2,"TrialProc2","Nontarget",798978,1,716,1,2
182,"blue",1,0,0,2,"TrialProc2","Nontarget",492808,0,0,3,NA
182,"blue",2,0,50,2,"TrialProc2","Nontarget",495958,1,1112,3,2
182,"blue",3,0,66.66666667,2,"TrialProc2","Nontarget",498907,1,529,3,2
182,"blue",4,0,75,2,"TrialProc2","Nontarget",502506,1,603,3,2
182,"blue",5,0,80,2,"TrialProc2","Nontarget",506438,1,999,3,2
182,"blue",6,0,83.33333333,2,"TrialProc2","Nontarget",509821,1,852,3,2
182,"blue",7,0,71.42857143,2,"TrialProc2","Nontarget",514003,0,0,3,NA
182,"blue",8,0,62.5,2,"TrialProc2","Lure",517536,0,0,3,NA
182,"blue",9,0,66.66666667,2,"TrialProc2","Nontarget",520252,1,690,3,2
182,"blue",10,0,60,2,"TrialProc2","Nontarget",524584,0,0,3,NA
182,"blue",11,0,63.63636364,2,"TrialProc2","Nontarget",527934,1,1316,3,2
182,"blue",12,100,66.66666667,1,"TrialProc2","Target",531116,1,972,3,1
182,"blue",13,100,69.23076923,2,"TrialProc2","Nontarget",534682,1,994,3,2
182,"blue",14,50,64.28571429,1,"TrialProc2","Target",538231,0,1016,3,2
182,"blue",15,50,60,2,"TrialProc2","Nontarget",542247,0,0,3,NA
182,"blue",16,66.66666667,62.5,1,"TrialProc2","Target",545180,1,897,3,1
182,"blue",17,66.66666667,64.70588235,2,"TrialProc2","Nontarget",549212,1,1406,3,2
182,"blue",18,66.66666667,66.66666667,2,"TrialProc2","Nontarget",552761,1,1426,3,2
182,"blue",19,66.66666667,63.15789474,2,"TrialProc2","Lure",555844,0,989,3,1
182,"blue",20,66.66666667,65,2,"TrialProc2","Lure",558760,1,368,3,2
182,"blue",21,50,61.9047619,1,"TrialProc2","Target",562925,0,997,3,2
182,"blue",22,50,63.63636364,2,"TrialProc2","Nontarget",566358,1,900,3,2
182,"blue",23,50,65.2173913,2,"TrialProc2","Nontarget",570124,1,1136,3,2
182,"blue",24,50,66.66666667,2,"TrialProc2","Nontarget",573906,1,1389,3,2
182,"blue",25,50,68,2,"TrialProc2","Nontarget",577422,1,1377,3,2
182,"blue",26,50,69.23076923,2,"TrialProc2","Nontarget",580371,1,790,3,2
182,"blue",27,60,70.37037037,1,"TrialProc2","Target",584121,1,1018,3,1
182,"blue",28,60,71.42857143,2,"TrialProc2","Nontarget",587603,1,960,3,2
182,"blue",29,50,68.96551724,1,"TrialProc2","Target",591086,0,917,3,2
182,"blue",30,57.14285714,70,1,"TrialProc2","Target",594502,1,811,3,1
182,"blue",31,57.14285714,70.96774194,2,"TrialProc2","Nontarget",598051,1,834,3,2
182,"blue",32,57.14285714,71.875,2,"TrialProc2","Nontarget",601517,1,773,3,2
182,"blue",33,57.14285714,72.72727273,2,"TrialProc2","Nontarget",605716,1,1448,3,2
182,"blue",34,62.5,73.52941176,1,"TrialProc2","Target",608765,1,968,3,1
182,"blue",35,62.5,74.28571429,2,"TrialProc2","Nontarget",612364,1,1033,3,2
182,"blue",36,62.5,75,2,"TrialProc2","Nontarget",616246,1,1383,3,2
182,"blue",37,62.5,75.67567568,2,"TrialProc2","Nontarget",619562,1,1164,3,2
182,"blue",38,62.5,73.68421053,2,"TrialProc2","Nontarget",622845,0,917,3,1
182,"blue",39,66.66666667,74.35897436,1,"TrialProc2","Target",626877,1,1413,3,1
182,"blue",40,66.66666667,75,2,"TrialProc2","Nontarget",629593,1,599,3,2
182,"blue",41,60,73.17073171,1,"TrialProc2","Target",633559,0,1024,3,2
182,"blue",42,63.63636364,73.80952381,1,"TrialProc2","Target",637242,1,1180,3,1
182,"blue",43,63.63636364,74.41860465,2,"TrialProc2","Nontarget",640557,1,966,3,2
182,"blue",44,63.63636364,75,2,"TrialProc2","Nontarget",644090,1,974,3,2
182,"blue",45,66.66666667,75.55555556,1,"TrialProc2","Target",647923,1,1291,3,1
182,"blue",46,66.66666667,73.91304348,2,"TrialProc2","Nontarget",651488,0,1335,3,1
182,"blue",47,66.66666667,74.46808511,2,"TrialProc2","Nontarget",654371,1,673,3,2
182,"blue",48,66.66666667,75,2,"TrialProc2","Nontarget",658020,1,802,3,2
182,"blue",49,66.66666667,75.51020408,2,"TrialProc2","Nontarget",661819,1,1073,3,2
182,"blue",50,69.23076923,76,1,"TrialProc2","Target",665385,1,1115,3,1
182,"blue",51,69.23076923,76.47058824,2,"TrialProc2","Nontarget",668734,1,943,3,2
182,"blue",52,64.28571429,75,1,"TrialProc2","Target",672817,0,0,3,NA
182,"blue",53,64.28571429,73.58490566,2,"TrialProc2","Nontarget",675633,0,772,3,1
182,"blue",54,64.28571429,74.07407407,2,"TrialProc2","Nontarget",679032,1,644,3,2
182,"blue",55,64.28571429,74.54545455,2,"TrialProc2","Lure",683114,1,1196,3,2
182,"blue",56,64.28571429,75,2,"TrialProc2","Nontarget",686330,1,887,3,2
182,"blue",57,64.28571429,75.43859649,2,"TrialProc2","Nontarget",690229,1,1247,3,2
182,"blue",58,64.28571429,75.86206897,2,"TrialProc2","Nontarget",693595,1,1082,3,2
182,"blue",59,60,74.57627119,1,"TrialProc2","Target",696961,0,914,3,2
182,"blue",60,62.5,75,1,"TrialProc2","Target",700460,1,888,3,1
182,"blue",61,62.5,75.40983607,2,"TrialProc2","Nontarget",704226,1,1120,3,2
182,"blue",62,62.5,74.19354839,2,"TrialProc2","Nontarget",708142,0,0,3,NA
182,"blue",63,62.5,73.01587302,2,"TrialProc2","Lure",711391,0,1222,3,1
182,"blue",64,62.5,73.4375,2,"TrialProc2","Nontarget",714907,1,1199,3,2
182,"purple",1,0,100,2,"TrialProc2","Nontarget",341132,1,1390,4,2
182,"purple",2,0,100,2,"TrialProc2","Nontarget",344564,1,1300,4,2
182,"purple",3,0,100,2,"TrialProc2","Nontarget",347397,1,603,4,2
182,"purple",4,0,100,2,"TrialProc2","Nontarget",351013,1,681,4,2
182,"purple",5,0,100,2,"TrialProc2","Nontarget",355295,1,1426,4,2
182,"purple",6,0,100,2,"TrialProc2","Nontarget",358361,1,969,4,2
182,"purple",7,0,100,2,"TrialProc2","Nontarget",361743,1,819,4,2
182,"purple",8,0,87.5,2,"TrialProc2","Nontarget",365959,0,0,4,NA
182,"purple",9,0,88.88888889,2,"TrialProc2","Nontarget",369342,1,1350,4,2
182,"purple",10,0,90,2,"TrialProc2","Nontarget",372641,1,1121,4,2
182,"purple",11,0,81.81818182,2,"TrialProc2","Lure",376507,0,1456,4,1
182,"purple",12,0,75,2,"TrialProc2","Lure",379539,0,948,4,1
182,"purple",13,100,76.92307692,1,"TrialProc2","Target",383238,1,1108,4,1
182,"purple",14,100,78.57142857,2,"TrialProc2","Nontarget",386721,1,1072,4,2
182,"purple",15,100,80,2,"TrialProc2","Nontarget",390204,1,1017,4,2
182,"purple",16,100,75,2,"TrialProc2","Nontarget",393969,0,1247,4,1
182,"purple",17,100,76.47058824,1,"TrialProc2","Target",397618,1,1362,4,1
182,"purple",18,100,77.77777778,2,"TrialProc2","Nontarget",400734,1,956,4,2
182,"purple",19,66.66666667,73.68421053,1,"TrialProc2","Target",404817,0,0,4,NA
182,"purple",20,66.66666667,75,2,"TrialProc2","Nontarget",408016,1,1159,4,2
182,"purple",21,66.66666667,71.42857143,2,"TrialProc2","Nontarget",411882,0,0,4,NA
182,"purple",22,66.66666667,68.18181818,2,"TrialProc2","Nontarget",415414,0,0,4,NA
182,"purple",23,66.66666667,69.56521739,2,"TrialProc2","Nontarget",418597,1,1154,4,2
182,"purple",24,66.66666667,66.66666667,2,"TrialProc2","Nontarget",422246,0,1256,4,1
182,"purple",25,66.66666667,64,2,"TrialProc2","Nontarget",425662,0,1146,4,1
182,"purple",26,75,65.38461538,1,"TrialProc2","Target",428995,1,946,4,1
182,"purple",27,60,62.96296296,1,"TrialProc2","Target",433077,0,0,4,NA
182,"purple",28,60,64.28571429,2,"TrialProc2","Nontarget",436443,1,1323,4,2
182,"purple",29,50,62.06896552,1,"TrialProc2","Target",439692,0,1033,4,2
182,"purple",30,50,63.33333333,2,"TrialProc2","Nontarget",443191,1,997,4,2
182,"purple",31,50,61.29032258,2,"TrialProc2","Nontarget",447224,0,0,4,NA
182,"purple",32,57.14285714,62.5,1,"TrialProc2","Target",450223,1,970,4,1
182,"purple",33,57.14285714,63.63636364,2,"TrialProc2","Nontarget",453639,1,853,4,2
182,"purple",34,57.14285714,64.70588235,2,"TrialProc2","Nontarget",457421,1,1092,4,2
182,"purple",35,57.14285714,65.71428571,2,"TrialProc2","Nontarget",460937,1,1074,4,2
182,"purple",36,57.14285714,66.66666667,2,"TrialProc2","Nontarget",464336,1,944,4,2
182,"purple",37,57.14285714,64.86486486,2,"TrialProc2","Lure",468419,0,0,4,NA
182,"purple",38,50,63.15789474,1,"TrialProc2","Target",471951,0,0,4,NA
182,"purple",39,55.55555556,64.1025641,1,"TrialProc2","Target",475117,1,1134,4,1
182,"purple",40,55.55555556,62.5,2,"TrialProc2","Nontarget",478483,0,974,4,1
182,"purple",41,55.55555556,60.97560976,2,"TrialProc2","Nontarget",481949,0,908,4,1
182,"purple",42,60,61.9047619,1,"TrialProc2","Target",485365,1,807,4,1
182,"purple",43,60,62.79069767,2,"TrialProc2","Nontarget",488847,1,774,4,2
182,"purple",44,60,63.63636364,2,"TrialProc2","Nontarget",492797,1,1190,4,2
182,"purple",45,60,64.44444444,2,"TrialProc2","Nontarget",496346,1,1215,4,2
182,"purple",46,63.63636364,65.2173913,1,"TrialProc2","Target",499845,1,1178,4,1
182,"purple",47,63.63636364,65.95744681,2,"TrialProc2","Nontarget",503077,1,884,4,2
182,"purple",48,66.66666667,66.66666667,1,"TrialProc2","Target",506660,1,924,4,1
182,"purple",49,66.66666667,65.30612245,2,"TrialProc2","Nontarget",510326,0,1072,4,1
182,"purple",50,66.66666667,66,2,"TrialProc2","Nontarget",513658,1,868,4,2
182,"purple",51,61.53846154,64.70588235,1,"TrialProc2","Target",517457,0,1136,4,2
182,"purple",52,64.28571429,65.38461538,1,"TrialProc2","Target",520873,1,1014,4,1
182,"purple",53,66.66666667,66.03773585,1,"TrialProc2","Target",524606,1,1218,4,1
182,"purple",54,66.66666667,66.66666667,2,"TrialProc2","Nontarget",527622,1,704,4,2
182,"purple",55,66.66666667,67.27272727,2,"TrialProc2","Nontarget",531438,1,990,4,2
182,"purple",56,62.5,66.07142857,1,"TrialProc2","Target",535470,0,0,4,NA
182,"purple",57,62.5,66.66666667,2,"TrialProc2","Nontarget",538986,1,1477,4,2
182,"purple",58,62.5,67.24137931,2,"TrialProc2","Nontarget",542402,1,1347,4,2
182,"purple",59,62.5,67.79661017,2,"TrialProc2","Nontarget",545901,1,1310,4,2
182,"purple",60,62.5,66.66666667,2,"TrialProc2","Nontarget",548900,0,782,4,1
182,"purple",61,62.5,67.21311475,2,"TrialProc2","Nontarget",552549,1,890,4,2
182,"purple",62,62.5,66.12903226,2,"TrialProc2","Nontarget",556682,0,0,4,NA
182,"purple",63,62.5,66.66666667,2,"TrialProc2","Nontarget",559981,1,1274,4,2
182,"purple",64,62.5,65.625,2,"TrialProc2","Nontarget",563647,0,1419,4,1
182,"red",1,0,100,2,"TrialProc2","Nontarget",457176,1,1326,2,2
182,"red",2,0,100,2,"TrialProc2","Nontarget",460225,1,852,2,2
182,"red",3,0,100,2,"TrialProc2","Nontarget",463791,1,871,2,2
182,"red",4,0,100,2,"TrialProc2","Nontarget",467090,1,637,2,2
182,"red",5,0,100,2,"TrialProc2","Nontarget",470773,1,778,2,2
182,"red",6,0,100,2,"TrialProc2","Nontarget",474372,1,843,2,2
182,"red",7,0,85.71428571,1,"TrialProc2","Target",478538,0,1478,2,2
182,"red",8,0,87.5,2,"TrialProc2","Nontarget",481587,1,997,2,2
182,"red",9,0,88.88888889,2,"TrialProc2","Nontarget",485403,1,1274,2,2
182,"red",10,0,90,2,"TrialProc2","Nontarget",488419,1,762,2,2
182,"red",11,50,90.90909091,1,"TrialProc2","Target",492201,1,1008,2,1
182,"red",12,33.33333333,83.33333333,1,"TrialProc2","Target",495634,0,909,2,2
182,"red",13,33.33333333,84.61538462,2,"TrialProc2","Nontarget",499333,1,1080,2,2
182,"red",14,50,85.71428571,1,"TrialProc2","Target",502549,1,766,2,1
182,"red",15,50,86.66666667,2,"TrialProc2","Nontarget",506714,1,1405,2,2
182,"red",16,50,87.5,2,"TrialProc2","Nontarget",509947,1,1099,2,2
182,"red",17,50,88.23529412,2,"TrialProc2","Nontarget",513113,1,737,2,2
182,"red",18,50,88.88888889,2,"TrialProc2","Nontarget",516712,1,792,2,2
182,"red",19,50,89.47368421,2,"TrialProc2","Nontarget",520111,1,659,2,2
182,"red",20,50,90,2,"TrialProc2","Nontarget",524160,1,1180,2,2
182,"red",21,60,90.47619048,1,"TrialProc2","Target",527160,1,642,2,1
182,"red",22,60,90.90909091,2,"TrialProc2","Nontarget",530775,1,731,2,2
182,"red",23,60,91.30434783,2,"TrialProc2","Nontarget",534475,1,898,2,2
182,"red",24,60,91.66666667,2,"TrialProc2","Nontarget",537924,1,822,2,2
182,"red",25,60,92,2,"TrialProc2","Lure",541556,1,912,2,2
182,"red",26,60,92.30769231,2,"TrialProc2","Nontarget",545089,1,904,2,2
182,"red",27,60,92.59259259,2,"TrialProc2","Nontarget",549039,1,1314,2,2
182,"red",28,66.66666667,92.85714286,1,"TrialProc2","Target",552270,1,1011,2,1
182,"red",29,57.14285714,89.65517241,1,"TrialProc2","Target",555603,0,821,2,2
182,"red",30,57.14285714,86.66666667,2,"TrialProc2","Nontarget",559819,0,0,2,NA
182,"red",31,57.14285714,87.09677419,2,"TrialProc2","Nontarget",562535,1,680,2,2
182,"red",32,57.14285714,87.5,2,"TrialProc2","Nontarget",566167,1,784,2,2
182,"red",33,62.5,87.87878788,1,"TrialProc2","Target",569750,1,841,2,1
182,"red",34,62.5,88.23529412,2,"TrialProc2","Nontarget",573532,1,1106,2,2
182,"red",35,55.55555556,85.71428571,1,"TrialProc2","Target",577465,0,0,2,NA
182,"red",36,55.55555556,86.11111111,2,"TrialProc2","Nontarget",580431,1,937,2,2
182,"red",37,60,86.48648649,1,"TrialProc2","Target",584180,1,1155,2,1
182,"red",38,63.63636364,86.84210526,1,"TrialProc2","Target",587596,1,1041,2,1
182,"red",39,63.63636364,87.17948718,2,"TrialProc2","Nontarget",590762,1,677,2,2
182,"red",40,63.63636364,87.5,2,"TrialProc2","Lure",594661,1,1040,2,2
182,"red",41,66.66666667,87.80487805,1,"TrialProc2","Target",597760,1,611,2,1
182,"red",42,66.66666667,88.0952381,2,"TrialProc2","Nontarget",601443,1,773,2,2
182,"red",43,66.66666667,88.37209302,2,"TrialProc2","Nontarget",605042,1,825,2,2
182,"red",44,66.66666667,86.36363636,2,"TrialProc2","Lure",608674,0,939,2,1
182,"red",45,66.66666667,84.44444444,2,"TrialProc2","Lure",611923,0,655,2,1
182,"red",46,66.66666667,82.60869565,2,"TrialProc2","Lure",615939,0,1127,2,1
182,"red",47,66.66666667,82.9787234,2,"TrialProc2","Nontarget",619022,1,692,2,2
182,"red",48,66.66666667,83.33333333,2,"TrialProc2","Nontarget",623004,1,1147,2,2
182,"red",49,66.66666667,81.63265306,2,"TrialProc2","Lure",626887,0,0,2,NA
182,"red",50,66.66666667,82,2,"TrialProc2","Nontarget",630070,1,1141,2,2
182,"red",51,66.66666667,82.35294118,2,"TrialProc2","Nontarget",633302,1,858,2,2
182,"red",52,69.23076923,82.69230769,1,"TrialProc2","Target",636968,1,998,2,1
182,"red",53,69.23076923,83.01886792,2,"TrialProc2","Nontarget",640267,1,774,2,2
182,"red",54,69.23076923,83.33333333,2,"TrialProc2","Nontarget",643833,1,823,2,2
182,"red",55,69.23076923,83.63636364,2,"TrialProc2","Nontarget",647449,1,911,2,2
182,"red",56,64.28571429,82.14285714,1,"TrialProc2","Target",651031,0,963,2,2
182,"red",57,66.66666667,82.45614035,1,"TrialProc2","Target",654730,1,1144,2,1
182,"red",58,66.66666667,82.75862069,2,"TrialProc2","Nontarget",658029,1,916,2,2
182,"red",59,66.66666667,83.05084746,2,"TrialProc2","Nontarget",661395,1,748,2,2
182,"red",60,66.66666667,83.33333333,2,"TrialProc2","Nontarget",665178,1,1004,2,2
182,"red",61,66.66666667,81.96721311,2,"TrialProc2","Nontarget",669210,0,0,2,NA
182,"red",62,66.66666667,82.25806452,2,"TrialProc2","Nontarget",671960,1,720,2,2
182,"red",63,66.66666667,82.53968254,2,"TrialProc2","Nontarget",675625,1,847,2,2
182,"red",64,68.75,82.8125,1,"TrialProc2","Target",679141,1,832,2,1
183,"black",1,0,100,2,"TrialProc2","Nontarget",448305,1,904,1,2
183,"black",2,0,100,2,"TrialProc2","Nontarget",451715,1,795,1,2
183,"black",3,0,100,2,"TrialProc2","Nontarget",455543,1,1104,1,2
183,"black",4,100,100,1,"TrialProc2","Target",458836,1,876,1,1
183,"black",5,100,100,2,"TrialProc2","Nontarget",462213,1,721,1,2
183,"black",6,100,100,2,"TrialProc2","Nontarget",465623,1,600,1,2
183,"black",7,100,100,2,"TrialProc2","Nontarget",469619,1,1081,1,2
183,"black",8,100,100,2,"TrialProc2","Lure",472995,1,942,1,2
183,"black",9,100,100,1,"TrialProc2","Target",476957,1,1372,1,1
183,"black",10,100,100,2,"TrialProc2","Nontarget",479950,1,839,1,2
183,"black",11,100,100,2,"TrialProc2","Nontarget",483577,1,950,1,2
183,"black",12,100,100,2,"TrialProc2","Nontarget",486737,1,584,1,2
183,"black",13,100,100,1,"TrialProc2","Target",490615,1,948,1,1
183,"black",14,100,100,2,"TrialProc2","Nontarget",493875,1,692,1,2
183,"black",15,100,93.33333333,2,"TrialProc2","Nontarget",497820,0,1114,1,1
183,"black",16,100,93.75,1,"TrialProc2","Target",501230,1,1014,1,1
183,"black",17,100,94.11764706,2,"TrialProc2","Nontarget",504440,1,708,1,2
183,"black",18,100,94.44444444,2,"TrialProc2","Lure",508719,1,1454,1,2
183,"black",19,100,94.73684211,2,"TrialProc2","Nontarget",511544,1,762,1,2
183,"black",20,100,95,2,"TrialProc2","Nontarget",515473,1,1183,1,2
183,"black",21,100,90.47619048,2,"TrialProc2","Nontarget",519301,0,0,1,NA
183,"black",22,100,86.36363636,2,"TrialProc2","Lure",522811,0,0,1,NA
183,"black",23,100,86.95652174,2,"TrialProc2","Nontarget",525754,1,916,1,2
183,"black",24,100,87.5,2,"TrialProc2","Lure",529766,1,1418,1,2
183,"black",25,100,88,2,"TrialProc2","Nontarget",533142,1,1279,1,2
183,"black",26,100,88.46153846,2,"TrialProc2","Lure",536252,1,882,1,2
183,"black",27,100,88.88888889,2,"TrialProc2","Nontarget",539645,1,760,1,2
183,"black",28,100,89.28571429,2,"TrialProc2","Lure",543156,1,747,1,2
183,"black",29,100,89.65517241,2,"TrialProc2","Nontarget",546516,1,584,1,2
183,"black",30,100,90,2,"TrialProc2","Lure",550495,1,1049,1,2
183,"black",31,100,90.32258065,1,"TrialProc2","Target",553889,1,934,1,1
183,"black",32,100,90.625,2,"TrialProc2","Nontarget",557198,1,727,1,2
183,"black",33,100,90.90909091,2,"TrialProc2","Nontarget",560642,1,648,1,2
183,"black",34,100,91.17647059,2,"TrialProc2","Nontarget",564470,1,960,1,2
183,"black",35,100,91.42857143,1,"TrialProc2","Target",567913,1,882,1,1
183,"black",36,100,91.66666667,2,"TrialProc2","Nontarget",571374,1,820,1,2
183,"black",37,100,91.89189189,1,"TrialProc2","Target",574834,1,763,1,1
183,"black",38,100,92.10526316,2,"TrialProc2","Nontarget",578261,1,672,1,2
183,"black",39,100,89.74358974,2,"TrialProc2","Nontarget",582608,0,0,1,NA
183,"black",40,100,90,2,"TrialProc2","Nontarget",585416,1,788,1,2
183,"black",41,100,90.24390244,1,"TrialProc2","Target",589177,1,1029,1,1
183,"black",42,100,90.47619048,2,"TrialProc2","Nontarget",592153,1,498,1,2
183,"black",43,100,90.69767442,2,"TrialProc2","Nontarget",595847,1,677,1,2
183,"black",44,100,90.90909091,1,"TrialProc2","Target",599692,1,987,1,1
183,"black",45,100,91.11111111,2,"TrialProc2","Nontarget",603236,1,1011,1,2
183,"black",46,100,91.30434783,1,"TrialProc2","Target",606563,1,805,1,1
183,"black",47,100,91.4893617,1,"TrialProc2","Target",610274,1,998,1,1
183,"black",48,100,91.66666667,2,"TrialProc2","Nontarget",613567,1,768,1,2
183,"black",49,100,91.83673469,2,"TrialProc2","Nontarget",617680,1,1360,1,2
183,"black",50,100,92,2,"TrialProc2","Nontarget",621123,1,1274,1,2
183,"black",51,100,92.15686275,2,"TrialProc2","Lure",624249,1,883,1,2
183,"black",52,100,92.30769231,1,"TrialProc2","Target",627893,1,1003,1,1
183,"black",53,100,92.45283019,2,"TrialProc2","Nontarget",631371,1,967,1,2
183,"black",54,100,92.59259259,1,"TrialProc2","Target",634931,1,1011,1,1
183,"black",55,100,92.72727273,1,"TrialProc2","Target",638559,1,1110,1,1
